id,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,latitude,longitude,days_since_last_review,room_type_n,neighbourhood_group_n
17691601,98,4,0.0,0.0,3.0,0.0,40.63501,-73.95522,-1.0,0,0
17692275,75,4,2.0,0.32,3.0,188.0,40.63637,-73.95698,28.0,0,0
17692837,86,2,3.0,0.11,3.0,342.0,40.82837,-73.94854,298.0,0,1
17692964,251,1,12.0,0.43,1.0,0.0,40.7192,-74.01022,609.0,1,1
17694203,85,3,6.0,0.23,3.0,98.0,40.66865,-73.9865,138.0,1,0
17695571,285,4,19.0,0.68,1.0,15.0,40.69677,-73.97112,3.0,1,0
17697164,325,2,5.0,0.18,1.0,0.0,40.74817,-73.98211,600.0,1,1
17697781,220,2,9.0,0.33,1.0,47.0,40.70833,-74.0131,90.0,1,1
17697886,250,1,0.0,0.0,1.0,89.0,40.66926,-73.97862,-1.0,0,0
17698189,58,1,58.5,2.66,3.5,281.0,40.75551,-73.934,17.0,0,2
17698990,58,1,58.5,3.09,3.5,301.0,40.75603,-73.93405,15.0,0,2
17699556,50,3,16.0,0.62,3.5,37.0,40.67268,-73.95249,313.0,0,0
17699647,145,3,56.0,2.01,1.0,18.0,40.71233,-73.96181,14.0,1,0
17699790,199,2,0.0,0.0,1.0,0.0,40.76383,-73.97704,-1.0,0,1
17701658,126,1,58.5,3.89,3.5,148.0,40.77546,-73.94897,8.0,0,1
17702057,230,4,34.0,1.33,1.0,4.0,40.7683,-73.95919,13.0,1,1
17702242,129,1,58.5,3.89,3.5,155.0,40.77349,-73.94994,4.0,0,1
17702320,119,1,58.5,3.89,3.5,147.0,40.77571,-73.94803,29.0,0,1
17707963,50,1,58.5,3.89,2.0,365.0,40.6809,-73.86608249999999,1.0,0,2
17710717,100,7,3.0,0.11,1.0,0.0,40.68968,-73.94483,260.0,1,0
17710842,199,11,35.0,1.25,1.0,0.0,40.69452,-73.99552,90.0,1,0
17711806,65,1,58.5,3.89,1.0,144.0,40.6778,-73.9135,8.0,0,0
17712166,50,4,9.0,0.33,1.0,83.0,40.85022,-73.92903,282.0,0,1
17712552,65,1,51.0,1.83,1.0,0.0,40.67247,-73.94421,375.0,0,0
17712998,200,5,2.0,0.07,1.0,0.0,40.72864,-73.98102,286.0,1,1
17713865,150,2,58.5,2.85,2.0,287.0,40.76578,-73.95443,22.0,0,1
17714306,50,1,6.0,0.21,1.0,0.0,40.67186,-73.94094,314.0,0,0
17716140,90,2,45.0,1.64,1.0,363.0,40.64765,-73.95804,8.0,0,0
17716205,180,11,1.0,0.1,1.0,0.0,40.69383,-73.98539,294.0,1,0
17716225,50,4,6.0,0.22,1.0,6.0,40.65531,-73.96161,99.0,0,0
17716237,250,2,0.0,0.0,1.0,0.0,40.7701,-73.9589,-1.0,1,1
17716523,122,1,52.0,2.0,3.0,219.0,40.59347,-74.0532625,15.0,1,3
17717593,225,2,1.0,0.07,1.0,88.0,40.70208,-73.98568,450.0,1,0
17717799,51,2,58.5,3.89,3.5,355.0,40.75708,-73.86608249999999,15.0,0,2
17718694,90,1,4.0,0.14,1.0,0.0,40.69554,-73.92588,609.0,1,0
17719353,79,1,2.0,0.08,1.0,0.0,40.60044,-73.99341,609.0,0,0
17719502,275,2,58.5,2.42,1.0,23.0,40.68567,-73.93509,10.0,1,0
17725136,45,1,0.0,0.0,1.0,1.0,40.69705,-73.92585,-1.0,0,0
17728208,100,3,26.0,0.94,1.0,0.0,40.72766,-73.98249,260.0,0,1
17728927,199,2,58.5,3.01,1.0,37.0,40.7975,-73.97161,8.0,1,1
17729060,75,1,8.0,0.28,1.0,0.0,40.72263,-73.99622,609.0,0,1
17729625,145,7,25.0,0.95,1.0,271.0,40.695,-73.90755,22.0,1,0
17730019,161,2,45.0,1.65,2.0,270.0,40.68607,-73.92392,14.0,1,0
17730390,45,2,14.0,0.51,3.0,0.0,40.68116,-73.95726,609.0,0,0
17730939,43,11,6.0,0.69,2.0,104.0,40.86437,-73.86608249999999,15.0,0,4
17730964,50,2,0.0,0.0,1.0,0.0,40.68683,-73.94411,-1.0,0,0
17731252,95,7,22.0,0.78,1.0,13.0,40.67774,-73.96487,15.0,1,0
17731335,60,2,40.0,1.46,1.0,67.0,40.76121,-73.92341,15.0,0,2
17731370,80,4,0.0,0.0,1.0,0.0,40.84565,-73.91684,-1.0,1,4
17731891,180,3,46.0,1.68,1.0,334.0,40.60353,-74.01599,6.0,1,0
17735101,150,8,8.0,0.3,1.0,11.0,40.7606,-73.99345,187.0,1,1
17735156,49,2,45.0,1.62,3.0,276.0,40.63116,-74.0532625,29.0,0,3
17735639,49,2,32.0,1.14,3.0,315.0,40.63149,-74.0532625,9.0,0,3
17735760,249,3,20.0,0.84,1.0,63.0,40.77617,-73.98188,9.0,1,1
17737245,70,3,27.0,1.81,1.0,0.0,40.6966,-73.93839,37.0,0,0
17737925,60,4,3.0,0.12,1.0,0.0,40.70626,-73.95212,609.0,0,0
17738174,49,3,29.0,1.07,3.5,96.0,40.74924,-73.86608249999999,22.0,0,2
17738717,22,1,58.5,2.1,1.0,0.0,40.65252,-73.86608249999999,52.0,0,2
17739111,50,1,1.0,0.05,3.5,1.0,40.580577500000004,-73.9616,609.0,2,0
17741347,105,5,58.5,3.89,3.0,187.0,40.7823,-73.94838,15.0,1,1
17743697,89,3,49.0,1.76,1.0,157.0,40.81184,-73.94488,358.0,0,1
17744351,115,4,3.0,0.48,3.0,295.0,40.62241,-74.02863,50.0,1,0
17746222,65,2,18.0,0.64,1.0,0.0,40.8153,-73.9508,246.0,0,1
17748284,65,1,11.0,3.24,1.0,9.0,40.76924,-73.91702,21.0,0,2
17749273,35,1,0.0,0.0,1.0,0.0,40.74176,-73.90631,-1.0,0,2
17750238,99,3,4.0,0.15,3.0,179.0,40.86348,-73.92232,278.0,0,1
17750380,83,1,46.0,1.69,2.0,192.0,40.70849,-73.96603,13.0,0,0
17750513,45,1,58.5,3.53,1.0,44.0,40.70961,-73.94635,11.0,0,0
17750661,99,3,0.0,0.0,3.0,180.0,40.86448,-73.92351,-1.0,0,1
17751140,55,1,58.5,3.89,2.0,322.0,40.76075,-73.87943,7.0,0,2
17751338,100,3,25.0,0.96,1.0,353.0,40.63431,-74.02552,27.0,1,0
17751792,158,11,0.0,0.0,3.0,281.0,40.67453,-73.96785,-1.0,1,0
17752493,89,2,2.0,0.07,1.0,113.0,40.74864,-73.99398,609.0,0,1
17752907,37,2,1.0,0.04,1.0,0.0,40.70216,-73.92928,609.0,0,0
17753121,60,1,1.0,0.05,1.0,0.0,40.70886,-73.91742,609.0,0,2
17754072,38,1,58.5,3.89,3.5,80.0,40.76389,-73.87155,2.0,2,2
17756109,800,1,19.0,0.69,2.0,0.0,40.76305,-73.97841,609.0,1,1
17757976,325,6,11.0,0.41,1.0,177.0,40.7345,-73.98482,344.0,1,1
17759478,89,1,58.5,2.77,3.5,358.0,40.6899,-73.95498,8.0,0,0
17759482,68,1,5.0,0.18,1.0,0.0,40.72194,-73.98941,609.0,2,1
17759520,700,6,2.0,0.09,2.0,72.0,40.80766,-73.94342,456.0,1,1
17759694,210,2,35.0,1.56,1.0,170.0,40.70987,-73.94756,15.0,1,0
17762218,150,11,5.0,0.2,2.0,48.0,40.71164,-73.9572,401.0,1,0
17762525,139,1,0.0,0.0,1.0,0.0,40.74128,-73.99986,-1.0,1,1
17762733,103,2,58.5,3.89,3.5,208.0,40.79274,-73.94562,2.0,0,1
17762827,45,11,2.0,0.08,1.0,0.0,40.67181,-73.95865,609.0,0,0
17763622,90,2,58.5,3.89,3.5,237.0,40.79142,-73.94664,9.0,0,1
17763785,227,5,6.0,0.95,1.0,0.0,40.76722,-73.98568,76.0,1,1
17764129,100,2,1.0,0.04,1.0,0.0,40.71869,-73.95158,609.0,1,0
17764355,75,4,58.5,3.89,3.0,173.0,40.63568,-74.0532625,7.0,1,3
17764691,97,3,4.0,0.14,1.0,0.0,40.78549,-73.97664,609.0,1,1
17765198,50,7,35.0,1.29,3.5,145.0,40.75092,-73.86608249999999,14.0,0,2
17765395,60,7,30.0,1.1,3.5,169.0,40.75136,-73.86608249999999,43.0,0,2
17765398,50,7,1.0,0.26,1.0,157.0,40.73018,-73.95464,114.0,0,0
17765841,229,1,22.0,0.8,3.5,265.0,40.74923,-73.86608249999999,193.0,1,2
17766580,150,2,18.0,0.87,1.0,0.0,40.7203,-73.99172,436.0,1,1
17771762,50,1,3.0,0.13,3.5,342.0,40.68643,-73.91465,609.0,0,0
17771811,95,4,54.0,2.06,1.0,0.0,40.63101,-74.0532625,287.0,1,3
17774316,62,3,3.0,0.11,1.0,0.0,40.78866,-73.95435,609.0,0,1
17774731,115,1,58.5,3.89,2.0,156.0,40.80617,-73.9415,15.0,1,1
17774810,55,1,41.0,2.18,1.0,5.0,40.70336,-73.90991,5.0,0,2
17774890,90,6,8.0,0.35,1.0,8.0,40.67438,-73.94071,349.0,1,0
17774989,30,1,7.0,0.25,1.0,0.0,40.83046,-73.94142,609.0,0,1
17776104,100,2,0.0,0.0,1.0,0.0,40.80113,-73.94283,-1.0,0,1
17776390,71,1,58.5,2.61,3.0,364.0,40.70422,-73.92757,17.0,0,0
17776554,70,1,58.5,2.11,3.0,362.0,40.70276,-73.9271,449.0,0,0
17777286,115,1,58.5,3.89,2.0,1.0,40.80623,-73.94047,14.0,1,1
17777654,65,1,58.5,3.89,2.0,0.0,40.666,-73.86608249999999,26.0,0,2
17778366,120,1,58.5,3.89,2.0,133.0,40.58493,-73.86608249999999,13.0,1,2
17778781,100,5,2.0,0.07,1.0,0.0,40.71168,-73.9657,609.0,0,0
17778941,59,1,58.5,3.89,1.0,34.0,40.6921,-73.93502,2.0,0,0
17779504,65,1,58.5,3.89,2.0,0.0,40.66535,-73.86608249999999,17.0,0,2
17779879,89,5,55.0,2.02,1.0,0.0,40.80171,-73.96623,304.0,0,1
17780857,250,2,0.0,0.0,1.0,365.0,40.63052,-73.97161,-1.0,0,0
17781440,80,1,58.5,3.89,3.0,180.0,40.68615,-73.86608249999999,15.0,0,2
17786762,127,3,1.0,0.04,1.0,0.0,40.76428,-73.9941,609.0,1,1
17788697,150,5,0.0,0.0,1.0,66.0,40.68769,-73.95254,-1.0,0,0
17790276,170,2,3.0,1.14,3.0,180.0,40.63159,-73.92724,11.0,1,0
17790958,120,6,47.0,2.54,1.0,40.0,40.72196,-73.99664,5.0,0,1
17791461,44,3,31.0,1.11,1.0,365.0,40.69708,-73.91237,7.0,0,0
17791464,71,7,58.5,3.66,2.0,173.0,40.7483,-73.94531,84.0,0,2
17791938,150,2,58.5,2.36,1.0,117.0,40.69253,-73.99249,22.0,0,0
17792429,75,2,0.0,0.0,1.0,0.0,40.70973,-73.94552,-1.0,0,0
17792856,53,2,14.0,0.55,1.0,0.0,40.76529,-73.92304,417.0,0,2
17793180,100,1,2.0,0.09,1.0,269.0,40.69491,-73.91266,553.0,0,0
17793185,175,7,5.0,0.18,1.0,0.0,40.67841,-73.9698,256.0,1,0
17793963,170,3,8.0,0.36,1.0,111.0,40.72107,-73.98039,42.0,1,1
17794915,25,1,0.0,0.0,1.0,0.0,40.81733,-73.95413,-1.0,0,1
17796480,51,1,58.5,3.89,1.0,306.0,40.75125,-73.87644,8.0,0,2
17797691,95,1,58.5,3.72,1.0,0.0,40.76999,-73.94928,17.0,1,1
17806646,94,2,51.0,1.87,1.0,74.0,40.70432,-73.9267,10.0,1,0
17808825,69,1,20.0,0.78,3.5,305.0,40.6427,-73.91266,266.0,0,0
17808917,105,2,8.0,0.3,1.0,0.0,40.77666,-73.95618,387.0,0,1
17809161,79,2,1.0,0.04,1.0,0.0,40.72856,-73.98125,609.0,1,1
17809303,64,11,0.0,0.0,2.0,95.0,40.7381,-73.91893,-1.0,0,2
17809310,40,11,26.0,0.93,3.5,67.0,40.67164,-73.95326,35.0,0,0
17809649,62,3,21.0,0.77,1.0,0.0,40.79295,-73.93808,288.0,0,1
17811033,110,7,32.0,1.17,1.0,272.0,40.70552,-74.00941,25.0,1,1
17812444,185,4,22.0,0.81,1.0,22.0,40.73581,-74.00666,6.0,1,1
17812919,177,2,58.5,3.89,1.0,267.0,40.80726,-73.93815,3.0,1,1
17813679,110,2,4.0,0.3,1.0,0.0,40.67541,-73.94917,50.0,1,0
17813907,235,3,0.0,0.0,1.0,0.0,40.74891,-73.97846,-1.0,1,1
17814209,80,3,58.5,3.06,1.0,28.0,40.78311,-73.95299,43.0,0,1
17817203,53,5,47.0,1.76,1.0,5.0,40.77411,-73.92731,15.0,0,2
17819994,95,9,4.0,0.18,1.0,0.0,40.67148,-73.97766,604.0,0,0
17820343,115,11,1.0,0.05,3.5,336.0,40.76138,-73.9598,609.0,1,1
17822626,65,2,0.0,0.0,1.0,0.0,40.65749,-73.95511,-1.0,0,0
17824129,130,4,5.0,0.19,2.0,0.0,40.74397,-73.98405,309.0,1,1
17824351,79,4,1.0,0.04,1.0,0.0,40.72552,-73.98657,609.0,0,1
17825100,107,2,5.0,0.18,1.0,0.0,40.69422,-73.96565,609.0,1,0
17826827,116,1,9.0,0.32,1.0,0.0,40.7233,-73.94187,609.0,1,0
17828289,47,3,5.0,0.2,2.0,0.0,40.69461,-73.94825,609.0,0,0
17828438,100,2,58.5,2.39,3.0,27.0,40.72771,-73.98983,26.0,0,1
17829241,75,3,58.5,2.61,3.5,360.0,40.6754,-73.88989,28.0,0,0
17829947,160,5,10.0,0.37,1.0,0.0,40.71666,-73.94562,609.0,1,0
17830470,275,4,6.0,0.26,1.0,96.0,40.67091,-73.94888,2.0,1,0
17831929,22,3,2.0,0.08,1.0,0.0,40.64807,-73.96625,490.0,0,0
17832970,60,1,2.0,0.07,3.5,1.0,40.58186,-73.9602,147.0,0,0
17835503,70,4,9.0,0.44,1.0,0.0,40.81213,-73.9395,371.0,1,1
17839052,100,3,6.0,0.23,2.0,179.0,40.66424,-73.98395,62.0,0,0
17839487,55,5,0.0,0.0,1.0,0.0,40.68144,-73.9426,-1.0,0,0
17839944,64,2,8.0,0.29,3.0,98.0,40.81703,-73.9525,15.0,0,1
17840284,47,3,4.0,0.16,1.0,0.0,40.84545,-73.93809,329.0,0,1
17840682,250,2,2.0,0.07,1.0,0.0,40.74107,-73.99936,609.0,1,1
17841354,190,11,8.0,0.31,1.0,198.0,40.71724,-73.94492,29.0,1,0
17842111,99,3,58.5,3.89,2.0,86.0,40.872637499999996,-73.89998,16.0,1,4
17842115,88,7,6.0,0.33,2.0,82.0,40.68309,-73.95249,253.0,0,0
17842170,100,1,0.0,0.0,2.0,130.0,40.6905,-73.94375,-1.0,0,0
17843168,250,3,11.0,0.42,1.0,17.0,40.77048,-73.98252,78.0,0,1
17843998,250,2,8.0,0.32,3.0,264.0,40.72571,-73.98789,36.0,1,1
17844130,150,3,26.0,0.95,1.0,0.0,40.69564,-73.99691,42.0,1,0
17844682,484,2,58.5,3.89,1.0,46.0,40.76616,-73.98916,15.0,1,1
17845507,50,1,19.0,0.71,1.0,0.0,40.6632,-73.98529,609.0,0,0
17845650,141,8,12.0,0.44,1.0,0.0,40.75794,-73.96959,521.0,1,1
17847040,199,2,58.5,2.65,1.0,263.0,40.76352,-73.9831,23.0,1,1
17848298,140,2,2.0,0.14,1.0,0.0,40.81473,-73.96217,427.0,1,1
17848627,79,2,36.0,3.17,1.0,218.0,40.8217,-73.93751,8.0,0,1
17848657,142,2,3.0,0.11,1.0,0.0,40.69851,-73.96961,609.0,1,0
17848838,80,1,3.0,0.11,1.0,0.0,40.68656,-73.9522,609.0,0,0
17849234,337,11,0.0,0.0,1.0,365.0,40.75538,-74.00441,-1.0,2,1
17853353,47,2,40.0,1.58,2.0,339.0,40.86437,-73.86608249999999,83.0,0,4
17855771,65,11,1.0,0.04,2.0,0.0,40.71647,-73.95971,609.0,0,0
17856672,149,3,58.5,2.92,2.0,268.0,40.81217,-73.94056,14.0,1,1
17857431,300,5,3.0,0.12,1.0,0.0,40.67933,-73.96305,330.0,1,0
17857890,159,2,5.0,0.19,1.0,363.0,40.6961,-73.99329,234.0,0,0
17858824,60,3,9.0,0.34,2.0,6.0,40.68352,-73.96771,77.0,0,0
17860067,50,3,2.0,0.07,1.0,0.0,40.70219,-73.93115,547.0,0,0
17860607,220,2,58.5,3.89,1.0,225.0,40.70464,-74.00715,7.0,1,1
17860684,380,4,0.0,0.0,1.0,0.0,40.76587,-73.98211,-1.0,1,1
17861841,99,1,13.0,0.52,1.0,82.0,40.59211,-73.94127,46.0,0,0
17863000,120,3,8.0,1.28,1.0,3.0,40.72428,-73.94686,17.0,1,0
17864665,110,11,4.0,0.36,1.0,221.0,40.76987,-73.95111,2.0,1,1
17865806,50,7,14.0,0.5,2.0,0.0,40.67414,-73.86608249999999,345.0,0,2
17865967,30,11,2.0,0.08,3.5,341.0,40.75615,-73.91281,609.0,0,2
17866018,60,5,22.0,0.96,2.0,175.0,40.69723,-73.92511,21.0,0,0
17866206,110,2,57.0,2.13,3.5,144.0,40.580577500000004,-73.98439,42.0,1,0
17866302,75,1,2.0,0.4,1.0,280.0,40.80533,-73.95049,141.0,0,1
17872922,100,11,10.0,0.42,1.0,45.0,40.71185,-73.95806,198.0,1,0
17874595,65,1,58.5,2.93,1.0,0.0,40.79274,-73.94286,443.0,0,1
17875002,125,2,21.0,0.77,2.0,329.0,40.73057,-73.986,7.0,0,1
17875156,40,5,58.5,3.04,2.0,316.0,40.69377,-73.91269,3.0,0,0
17876530,105,2,58.5,2.67,3.5,87.0,40.86868,-73.86608249999999,25.0,1,4
17876921,115,4,6.0,0.22,1.0,0.0,40.70937,-73.95903,609.0,1,0
17877959,75,2,38.0,1.38,3.0,363.0,40.62723,-73.92635,8.0,1,0
17879131,429,2,58.5,3.89,1.0,288.0,40.74119,-74.0006,21.0,0,1
17880254,60,2,11.0,0.52,3.5,365.0,40.8709,-73.89946,188.0,2,4
17880865,30,3,3.0,0.11,1.0,0.0,40.67689,-73.95079,609.0,0,0
17881079,84,7,7.0,0.26,1.0,24.0,40.72449,-73.94486,187.0,0,0
17881120,75,2,58.5,2.21,1.0,68.0,40.71326,-73.99698,13.0,0,1
17881234,50,4,10.0,1.06,2.0,7.0,40.68003,-73.91701,51.0,0,0
17881553,39,1,58.5,2.99,3.5,220.0,40.67089,-73.9182,42.0,0,0
17887213,160,5,58.5,2.4,2.0,243.0,40.68476,-73.95471,4.0,1,0
17887871,175,3,58.5,2.67,1.0,20.0,40.72158,-73.94578,17.0,1,0
17888337,47,3,58.5,3.4,3.5,172.0,40.75901,-73.86608249999999,22.0,0,2
17889021,89,1,0.0,0.0,1.0,0.0,40.77872,-73.90943,-1.0,1,2
17891040,29,1,3.0,0.11,2.0,0.0,40.63613,-74.02262,609.0,0,0
17892114,95,3,58.5,2.39,3.0,86.0,40.76811,-73.98181,25.0,0,1
17892835,40,5,0.0,0.0,2.0,0.0,40.67053,-73.94923,-1.0,0,0
17892920,145,5,23.0,2.15,1.0,173.0,40.7542,-73.92849,14.0,1,2
17893008,90,6,0.0,0.0,1.0,0.0,40.71816,-73.99538,-1.0,0,1
17893069,250,7,1.0,0.04,1.0,0.0,40.73307,-73.99277,609.0,1,1
17893797,38,3,1.0,0.09,1.0,0.0,40.8155,-73.93986,340.0,0,1
17897913,65,1,7.0,0.99,1.0,309.0,40.73443,-73.89635,8.0,0,2
17899730,150,1,43.0,1.57,1.0,179.0,40.84546,-73.89013,29.0,1,4
17899990,139,3,32.0,1.25,2.0,20.0,40.66194,-73.99138,7.0,1,0
17900193,127,2,3.0,0.11,1.0,0.0,40.72147,-73.98774,609.0,1,1
17900243,290,10,2.0,0.07,2.0,0.0,40.73223,-73.95786,553.0,1,0
17900681,100,2,5.0,0.18,1.0,0.0,40.79806,-73.96085,609.0,0,1
17902970,100,1,58.5,3.89,1.0,43.0,40.76313,-73.98978,7.0,0,1
17904788,150,7,0.0,0.0,1.0,0.0,40.70896,-73.95119,-1.0,1,0
17905460,65,2,4.0,0.15,2.0,0.0,40.69107,-73.91134,413.0,0,0
17905479,200,4,45.0,1.66,1.0,49.0,40.74123,-73.99522,25.0,1,1
17905970,100,4,28.0,1.06,1.0,89.0,40.71031,-73.87613,34.0,1,2
17906420,148,1,37.0,1.44,1.0,0.0,40.68698,-73.95228,15.0,1,0
17906601,160,4,58.5,3.89,1.0,80.0,40.67395,-73.96333,21.0,1,0
17906990,147,4,9.0,0.47,1.0,7.0,40.78056,-73.95182,3.0,1,1
17907935,95,2,0.0,0.0,2.0,0.0,40.80972,-73.95774,-1.0,1,1
17908179,130,5,3.0,0.12,1.0,0.0,40.69345,-73.96632,426.0,1,0
17908331,157,2,13.0,0.49,1.0,18.0,40.7181,-74.00984,288.0,1,1
17915565,95,1,26.0,1.04,2.0,0.0,40.79416,-73.97044,351.0,0,1
17919742,120,2,8.0,0.31,1.0,1.0,40.70127,-73.91764,225.0,1,0
17922181,110,11,9.0,0.38,3.5,161.0,40.79857,-73.96162,50.0,1,1
17922242,130,5,2.0,1.58,1.0,363.0,40.72439,-73.97607,27.0,1,1
17923165,99,1,0.0,0.0,1.0,0.0,40.72999,-74.0034,-1.0,0,1
17923261,90,6,26.0,2.7,1.0,237.0,40.71774,-73.89181,4.0,1,2
17925337,138,11,13.0,0.48,3.0,37.0,40.65694,-73.92728,457.0,0,0
17926910,125,1,58.5,3.89,1.0,84.0,40.79424,-73.93495,16.0,1,1
17929219,395,1,39.0,1.43,1.0,177.0,40.73612,-73.99978,9.0,1,1
17934924,100,4,7.0,0.46,1.0,37.0,40.67156,-73.98366,22.0,1,0
17937309,150,8,12.0,0.44,1.0,0.0,40.72052,-73.94098,185.0,1,0
17937356,150,1,16.0,1.75,3.0,0.0,40.72734,-73.98319,98.0,0,1
17938337,85,2,58.5,3.7,1.0,340.0,40.63716,-73.88654,16.0,1,0
17938814,115,2,58.5,3.67,1.0,91.0,40.7729,-73.95738,22.0,1,1
17938886,50,2,6.0,0.22,1.0,56.0,40.69449,-73.91874,391.0,0,0
17940029,45,1,58.5,3.89,2.0,157.0,40.7824,-73.86608249999999,2.0,0,2
17940041,160,3,11.0,0.42,2.0,0.0,40.66491,-73.9544,75.0,1,0
17940198,40,2,24.0,0.98,1.0,1.0,40.69471,-73.94406,13.0,0,0
17941316,70,3,23.0,0.85,1.0,177.0,40.75236,-73.89172,245.0,0,2
17941851,80,3,58.5,3.89,3.0,169.0,40.6974,-73.92487,8.0,0,0
17941948,55,11,0.0,0.0,1.0,0.0,40.73117,-73.97616,-1.0,0,1
17943407,110,7,6.0,0.23,1.0,52.0,40.73114,-73.98439,8.0,1,1
17943774,225,1,6.0,0.22,1.0,358.0,40.74443,-73.94298,290.0,1,2
17943817,69,2,2.0,0.07,1.0,0.0,40.69775,-73.89474,609.0,0,2
17944140,35,11,38.0,1.4,3.5,311.0,40.65377,-73.86608249999999,379.0,0,2
17944219,300,2,10.0,0.4,1.0,0.0,40.77243,-73.95744,609.0,0,1
17944802,350,3,15.0,0.55,1.0,0.0,40.74391,-73.97151,19.0,1,1
17946985,45,2,16.0,0.58,1.0,0.0,40.69049,-73.95877,464.0,0,0
17951580,150,2,58.5,2.86,3.5,278.0,40.69054,-73.9328,3.0,1,0
17952277,10,5,0.0,0.0,1.0,0.0,40.69974,-73.91935,-1.0,0,0
17952472,108,1,3.0,0.44,3.5,0.0,40.75656,-73.86608249999999,138.0,0,2
17955761,89,2,12.0,0.43,3.0,279.0,40.63168,-74.0532625,12.0,0,3
17956381,70,7,11.0,0.42,1.0,65.0,40.7711,-73.92579,219.0,0,2
17956441,210,11,0.0,0.0,3.5,328.0,40.78593,-73.97485,-1.0,1,1
17957197,150,7,0.0,0.0,1.0,0.0,40.7902,-73.97568,-1.0,1,1
17957521,55,7,34.0,1.26,1.0,259.0,40.70824,-73.94379,35.0,0,0
17957663,200,1,13.0,0.5,2.0,23.0,40.68091,-73.95005,15.0,0,0
17958414,120,3,45.0,1.65,1.0,295.0,40.61901,-74.00045,22.0,1,0
17959888,165,2,20.0,0.85,1.0,15.0,40.81034,-73.93166,267.0,2,4
17960375,155,3,27.0,1.11,1.0,0.0,40.72036,-73.98458,252.0,0,1
17961885,95,11,3.0,0.11,1.0,28.0,40.71456,-73.99077,251.0,0,1
17962656,139,3,29.0,1.05,1.0,0.0,40.73589,-74.00304,58.0,1,1
17963856,65,1,1.0,0.05,1.0,0.0,40.86517,-73.92318,557.0,0,1
17968140,57,1,1.0,0.17,3.5,4.0,40.58092,-73.96139,173.0,0,0
17971100,42,5,54.0,2.05,3.5,314.0,40.81234,-73.91688,50.0,0,4
17972013,42,5,17.0,0.65,3.5,23.0,40.81387,-73.91553,536.0,0,4
17972466,90,3,4.0,0.16,2.0,0.0,40.78549,-73.97673,609.0,0,1
17973686,69,3,58.5,3.25,1.0,111.0,40.72962,-73.86608249999999,5.0,1,2
17974244,376,11,1.0,0.07,3.0,357.0,40.78937,-73.9789,422.0,1,1
17975664,75,1,15.0,0.55,1.0,348.0,40.872637499999996,-73.86608249999999,41.0,0,4
17975818,99,3,3.0,0.11,1.0,0.0,40.71889,-73.99604,609.0,0,1
17977439,85,1,58.5,2.47,3.0,173.0,40.74756,-73.88193,19.0,0,2
17978997,69,2,7.0,0.26,3.0,71.0,40.82021,-73.95441,609.0,0,1
17979046,100,2,0.0,0.0,1.0,0.0,40.84345,-73.9422,-1.0,0,1
17979132,45,1,0.0,0.0,1.0,0.0,40.80104,-73.96041,-1.0,0,1
17979764,10,5,2.0,0.07,1.0,0.0,40.72237,-73.99817,609.0,0,1
17980140,60,7,1.0,0.04,1.0,0.0,40.69365,-73.9109,609.0,0,0
17980714,48,2,33.0,1.21,3.0,42.0,40.73242,-73.9868,12.0,0,1
17981267,145,2,58.5,3.04,1.0,139.0,40.82097,-73.92739,7.0,1,4
17981447,57,1,53.0,1.92,1.0,33.0,40.7503,-74.00473,15.0,0,1
17986678,85,1,58.5,3.89,2.0,102.0,40.67686,-73.93032,16.0,0,0
17988221,100,2,0.0,0.0,2.0,0.0,40.72286,-73.98025,-1.0,0,1
17988416,45,1,58.5,3.01,2.0,52.0,40.76503,-73.86608249999999,21.0,0,2
17989537,100,2,0.0,0.0,2.0,0.0,40.72308,-73.97988,-1.0,0,1
17989780,250,2,2.0,0.07,1.0,0.0,40.71891,-73.9657,609.0,1,0
17990894,40,4,22.0,0.86,2.0,95.0,40.75214,-73.86608249999999,58.0,0,2
17991699,317,11,0.0,0.0,3.0,82.0,40.78913,-73.98043,-1.0,1,1
17992512,70,1,58.5,3.89,1.0,230.0,40.62919,-74.0532625,14.0,1,3
17993317,70,2,17.0,0.63,1.0,351.0,40.76169,-73.86608249999999,29.0,0,2
17993419,61,11,3.0,0.11,3.5,160.0,40.76634,-73.98721,407.0,0,1
17996373,300,3,58.5,3.41,1.0,269.0,40.66338,-73.99879,15.0,1,0
17997486,92,10,4.0,0.17,1.0,0.0,40.6873,-73.966,25.0,1,0
18003918,200,4,2.0,0.08,1.0,0.0,40.7807,-73.97869,552.0,1,1
18004335,150,3,58.5,3.78,3.0,222.0,40.78822,-73.94871,4.0,1,1
18004987,120,2,58.5,2.78,2.0,270.0,40.68815,-73.91032,14.0,1,0
18005542,45,1,58.5,2.83,2.0,0.0,40.81131,-73.9582,29.0,0,1
18005789,170,11,1.0,0.36,1.0,365.0,40.73953,-74.00841,82.0,1,1
18005835,150,1,0.0,0.0,1.0,0.0,40.72886,-73.9883,-1.0,0,1
18006003,29,4,4.0,0.15,1.0,0.0,40.85311,-73.88763,609.0,0,4
18006977,250,2,5.0,0.2,1.0,0.0,40.72261,-73.99348,190.0,1,1
18007393,195,4,30.0,1.1,1.0,0.0,40.71794,-73.99955,47.0,1,1
